matchid,year,innings,bowler,over,runs,wickets,stat,url
733977,2014,1,AB Dinda,14,2,0,3-0-23-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,YS Chahal,15,13,0,4-0-30-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,HV Patel,16,8,1,4-0-29-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,MA Starc,17,8,0,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,AB Dinda,18,16,0,4-0-39-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,VR Aaron,19,9,1,4-0-33-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,1,MA Starc,20,5,1,4-0-21-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=1;view=commentary
733977,2014,2,DW Steyn,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,B Kumar,2,1,2,1-0-1-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,DW Steyn,3,8,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,B Kumar,4,2,0,2-0-3-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,I Sharma,5,16,0,1-0-16-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,B Kumar,6,4,0,3-0-7-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,KV Sharma,7,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,I Sharma,8,7,0,2-0-23-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,KV Sharma,9,5,0,2-0-7-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,IK Pathan,10,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,KV Sharma,11,2,1,3-0-9-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,I Sharma,12,12,0,3-0-35-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,DJG Sammy,13,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,IK Pathan,14,10,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,KV Sharma,15,8,1,4-0-17-3,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,DJG Sammy,16,19,0,2-0-25-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,DW Steyn,17,3,0,3-0-16-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,B Kumar,18,9,0,4-0-16-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733977,2014,2,DW Steyn,19,23,0,4-0-39-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733977.html?innings=2;view=commentary
733979,2014,1,R Vinay Kumar,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,UT Yadav,2,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,R Vinay Kumar,3,7,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,UT Yadav,4,12,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,Shakib Al Hasan,5,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,SP Narine,6,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,AD Russell,7,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,Shakib Al Hasan,8,4,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,AD Russell,9,8,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,Shakib Al Hasan,10,5,0,3-0-20-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,RN ten Doeschate,11,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,UT Yadav,12,11,0,3-0-31-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,RN ten Doeschate,13,9,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,Shakib Al Hasan,14,5,1,4-0-25-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,SP Narine,15,10,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,R Vinay Kumar,16,19,0,3-0-31-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,SP Narine,17,3,1,3-0-19-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,AD Russell,18,11,0,3-0-27-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,SP Narine,19,9,1,4-0-28-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,1,R Vinay Kumar,20,11,2,4-0-42-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=1;view=commentary
733979,2014,2,SR Watson,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,TG Southee,2,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,SR Watson,3,10,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,PV Tambe,4,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,JP Faulkner,5,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,TG Southee,6,11,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,R Bhatia,7,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,R Tewatia,8,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,PV Tambe,9,9,0,2-0-17-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,R Bhatia,10,4,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,R Tewatia,11,13,0,2-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,PV Tambe,12,5,0,3-0-22-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,R Bhatia,13,15,0,3-0-30-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,JP Faulkner,14,7,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,SR Watson,15,1,3,3-0-16-3,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,PV Tambe,16,4,3,4-0-26-3,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,JP Faulkner,17,6,0,3-0-21-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,TG Southee,18,14,0,3-0-33-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,JP Faulkner,19,6,0,4-0-27-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733979,2014,2,SR Watson,20,5,0,4-0-21-3,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733979.html?innings=2;view=commentary
733981,2014,1,BW Hilfenhaus,1,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,IC Pandey,2,0,0,1-1-0-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,BW Hilfenhaus,3,9,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,IC Pandey,4,17,0,2-1-17-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,MM Sharma,5,3,1,1-0-3-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,IC Pandey,6,9,0,3-1-26-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,RA Jadeja,7,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,R Ashwin,8,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,RA Jadeja,9,13,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,DR Smith,10,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,MM Sharma,11,13,0,2-0-16-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,R Ashwin,12,8,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,BW Hilfenhaus,13,12,1,3-0-25-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,R Ashwin,14,9,1,3-0-21-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,RA Jadeja,15,3,1,3-0-19-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,R Ashwin,16,8,0,4-0-29-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,RA Jadeja,17,4,0,4-0-23-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,MM Sharma,18,17,0,3-0-33-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,BW Hilfenhaus,19,9,0,4-0-34-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,1,MM Sharma,20,18,0,4-0-51-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=1;view=commentary
733981,2014,2,Mohammed Shami,1,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,WD Parnell,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,Mohammed Shami,3,8,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,JD Unadkat,4,18,0,1-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,S Nadeem,5,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,WD Parnell,6,1,0,2-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,S Nadeem,7,3,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,LR Shukla,8,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,S Nadeem,9,9,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,LR Shukla,10,2,0,2-0-4-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,S Nadeem,11,9,0,4-0-27-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,LR Shukla,12,14,1,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,Mohammed Shami,13,10,0,3-0-25-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,LR Shukla,14,13,0,4-0-31-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,JD Unadkat,15,11,0,2-0-29-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,WD Parnell,16,14,0,3-0-20-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,JD Unadkat,17,5,0,3-0-34-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,Mohammed Shami,18,17,0,4-0-42-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733981,2014,2,WD Parnell,19,5,1,4-0-25-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733981.html?innings=2;view=commentary
733983,2014,1,MA Starc,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,AB Dinda,2,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,MA Starc,3,4,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,HV Patel,4,7,1,1-0-7-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,VR Aaron,5,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,HV Patel,6,5,0,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,YS Chahal,7,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,AB Dinda,8,13,1,2-0-25-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,VR Aaron,9,5,1,2-0-14-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,YS Chahal,10,8,1,2-0-15-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,VR Aaron,11,3,0,3-0-17-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,YS Chahal,12,7,0,3-0-22-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,HV Patel,13,6,0,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,YS Chahal,14,8,0,4-0-30-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,Yuvraj Singh,15,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,HV Patel,16,10,0,4-0-28-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,MA Starc,17,9,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,AB Dinda,18,13,0,3-0-38-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,VR Aaron,19,24,0,4-0-41-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,1,MA Starc,20,11,0,4-0-29-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=1;view=commentary
733983,2014,2,P Suyal,1,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,JJ Bumrah,2,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,P Suyal,3,28,0,2-0-34-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,Harbhajan Singh,4,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,SL Malinga,5,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,Harbhajan Singh,6,11,1,2-0-17-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,JJ Bumrah,7,2,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,Harbhajan Singh,8,4,0,3-0-21-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,KA Pollard,9,10,0,1-0-10-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,Harbhajan Singh,10,12,1,4-0-33-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,KA Pollard,11,11,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,SL Malinga,12,7,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,JJ Bumrah,13,2,1,3-0-13-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,P Suyal,14,1,1,3-0-35-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,RG Sharma,15,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,KA Pollard,16,9,0,3-0-30-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,SL Malinga,17,10,1,3-0-21-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,JJ Bumrah,18,9,1,4-0-22-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,SL Malinga,19,8,1,4-0-29-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733983,2014,2,KA Pollard,20,7,0,4-0-37-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733983.html?innings=2;view=commentary
733985,2014,1,SA Yadav,1,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,JH Kallis,2,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,UT Yadav,3,4,1,1-0-4-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,Shakib Al Hasan,4,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,SP Narine,5,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,Shakib Al Hasan,6,3,0,2-0-5-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,UT Yadav,7,9,0,2-0-13-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,R Vinay Kumar,8,13,0,1-0-13-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,JH Kallis,9,8,1,2-0-14-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,Shakib Al Hasan,10,5,0,3-0-10-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,JH Kallis,11,16,0,3-0-30-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,Shakib Al Hasan,12,3,1,4-0-13-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,UT Yadav,13,9,0,3-0-22-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,R Vinay Kumar,14,5,0,2-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,UT Yadav,15,4,0,4-0-26-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,SP Narine,16,3,1,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,R Vinay Kumar,17,13,0,3-0-31-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,SP Narine,18,17,0,3-0-26-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,JH Kallis,19,8,0,4-0-38-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,1,SP Narine,20,12,0,4-0-38-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=1;view=commentary
733985,2014,2,Mohammed Shami,1,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,WD Parnell,2,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,Mohammed Shami,3,12,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,WD Parnell,4,3,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,LR Shukla,5,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Kaul,6,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,JP Duminy,7,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Nadeem,8,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,Mohammed Shami,9,5,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Kaul,10,13,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Nadeem,11,12,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,WD Parnell,12,5,1,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Nadeem,13,9,0,3-0-29-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,LR Shukla,14,8,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,Mohammed Shami,15,4,0,4-0-23-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,S Kaul,16,10,0,3-0-29-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,JP Duminy,17,13,0,2-0-24-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733985,2014,2,WD Parnell,18,5,1,4-0-21-2,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733985.html?innings=2;view=commentary
733987,2014,1,BW Hilfenhaus,1,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733987.html?innings=1;view=commentary
733987,2014,1,IC Pandey,2,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733987.html?innings=1;view=commentary
733987,2014,1,MM Sharma,3,1,0,1-0-1-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733987.html?innings=1;view=commentary
733987,2014,1,BW Hilfenhaus,4,9,0,2-0-18-0,http://www.espncricinfo.com/indian-premier-league-2014/engine/match/733987.html?innings=1;view=commentary
